station,name,date,year,month,day,day_of_year,precipitation,max_temp,min_temp,avg_temp,price_usd_per_tonne
GHM00065432,WENCHI,2021-01-12,2021,1,12,12,0.12,92.0,72.0,80,2362.87
GHM00065453,HO,2021-01-12,2021,1,12,12,0.0,97.0,76.0,85,2362.87
GHM00065472,KOTOKA INTERNATIONAL,2021-01-12,2021,1,12,12,0.0,92.0,77.0,83,2362.87
GHM00065465,AXIM,2021-01-12,2021,1,12,12,0.0,87.0,77.0,83,2362.87
GHM00065439,SUNYANI,2021-01-13,2021,1,13,13,0.0,91.0,74.0,82,2363.99
GHM00065459,KOFORIDUA,2021-01-13,2021,1,13,13,0.0,94.0,71.0,81,2363.99
GHM00065467,TAKORADI,2021-01-13,2021,1,13,13,0.08,89.0,73.0,82,2363.99
GHM00065445,SEFWI BEKWAI,2021-01-13,2021,1,13,13,0.08,91.0,75.0,81,2363.99
GHM00065453,HO,2021-01-13,2021,1,13,13,0.0,95.0,74.5,88,2363.99
GHM00065442,KUMASI,2021-01-13,2021,1,13,13,0.0,91.0,74.0,81,2363.99
GHM00065472,KOTOKA INTERNATIONAL,2021-01-13,2021,1,13,13,0.0,91.0,77.0,83,2363.99
GHM00065465,AXIM,2021-01-13,2021,1,13,13,0.0,86.0,78.5,83,2363.99
GHM00065465,AXIM,2021-01-14,2021,1,14,14,0.0,87.0,80.0,83,2374.5
GHM00065472,KOTOKA INTERNATIONAL,2021-01-14,2021,1,14,14,0.0,91.0,76.5,83,2374.5
GHM00065442,KUMASI,2021-01-14,2021,1,14,14,0.04,93.0,73.0,78,2374.5
GHM00065453,HO,2021-01-14,2021,1,14,14,0.0,95.0,73.0,83,2374.5
GHM00065432,WENCHI,2021-01-14,2021,1,14,14,0.0,94.0,73.0,82,2374.5
GHM00065445,SEFWI BEKWAI,2021-01-14,2021,1,14,14,0.0,94.0,74.0,82,2374.5
GHM00065467,TAKORADI,2021-01-14,2021,1,14,14,0.0,88.0,75.0,83,2374.5
GHM00065459,KOFORIDUA,2021-01-14,2021,1,14,14,0.0,94.0,71.0,81,2374.5
GHM00065439,SUNYANI,2021-01-14,2021,1,14,14,0.0,92.0,73.0,82,2374.5
GHM00065459,KOFORIDUA,2021-01-15,2021,1,15,15,0.0,94.0,73.0,83,2402.04
GHM00065467,TAKORADI,2021-01-15,2021,1,15,15,0.0,93.0,76.0,83,2402.04
GHM00065445,SEFWI BEKWAI,2021-01-15,2021,1,15,15,0.0,92.0,73.0,81,2402.04
GHM00065439,SUNYANI,2021-01-15,2021,1,15,15,0.0,93.0,72.0,83,2402.04
GHM00065453,HO,2021-01-15,2021,1,15,15,0.0,96.0,75.0,84,2402.04
GHM00065442,KUMASI,2021-01-15,2021,1,15,15,0.0,92.0,74.0,82,2402.04
GHM00065472,KOTOKA INTERNATIONAL,2021-01-15,2021,1,15,15,0.0,93.5,78.0,83,2402.04
GHM00065432,WENCHI,2021-01-15,2021,1,15,15,0.0,95.0,73.0,85,2402.04
GHM00065442,KUMASI,2021-01-18,2021,1,18,18,0.0,90.0,74.0,82,2430.36
GHM00065453,HO,2021-01-18,2021,1,18,18,0.0,94.0,75.0,87,2430.36
GHM00065465,AXIM,2021-01-18,2021,1,18,18,0.0,87.0,76.0,83,2430.36
GHM00065445,SEFWI BEKWAI,2021-01-18,2021,1,18,18,0.0,91.0,75.0,84,2430.36
GHM00065467,TAKORADI,2021-01-18,2021,1,18,18,0.0,89.0,76.0,81,2430.36
GHM00065459,KOFORIDUA,2021-01-18,2021,1,18,18,0.0,91.0,72.0,80,2430.36
GHM00065439,SUNYANI,2021-01-18,2021,1,18,18,0.0,90.0,72.0,83,2430.36
GHM00065472,KOTOKA INTERNATIONAL,2021-01-18,2021,1,18,18,0.0,90.0,72.6,82,2430.36
GHM00065432,WENCHI,2021-01-18,2021,1,18,18,0.0,92.0,73.2,84,2430.36
GHM00065442,KUMASI,2021-01-19,2021,1,19,19,0.0,93.0,73.8,81,2459.86
GHM00065472,KOTOKA INTERNATIONAL,2021-01-19,2021,1,19,19,0.0,91.0,74.4,82,2459.86
GHM00065453,HO,2021-01-19,2021,1,19,19,0.0,97.0,75.0,84,2459.86
GHM00065445,SEFWI BEKWAI,2021-01-19,2021,1,19,19,0.0,93.0,75.5,80,2459.86
GHM00065467,TAKORADI,2021-01-19,2021,1,19,19,0.0,92.5,76.0,82,2459.86
GHM00065459,KOFORIDUA,2021-01-19,2021,1,19,19,0.0,92.0,71.0,81,2459.86
GHM00065432,WENCHI,2021-01-19,2021,1,19,19,0.0,90.0,74.0,81,2459.86
GHM00065439,SUNYANI,2021-01-19,2021,1,19,19,0.0,89.0,74.0,81,2459.86
GHM00065472,KOTOKA INTERNATIONAL,2021-01-20,2021,1,20,20,0.0,90.0,73.0,83,2442.33
GHM00065442,KUMASI,2021-01-20,2021,1,20,20,0.28,92.0,72.0,80,2442.33
GHM00065453,HO,2021-01-20,2021,1,20,20,0.0,96.0,75.0,86,2442.33
GHM00065432,WENCHI,2021-01-20,2021,1,20,20,0.0,94.0,73.0,83,2442.33
GHM00065445,SEFWI BEKWAI,2021-01-20,2021,1,20,20,1.38,90.0,71.0,81,2442.33
GHM00065467,TAKORADI,2021-01-20,2021,1,20,20,0.0,88.0,77.0,82,2442.33
GHM00065459,KOFORIDUA,2021-01-20,2021,1,20,20,0.0,93.0,76.0,83,2442.33
GHM00065439,SUNYANI,2021-01-20,2021,1,20,20,0.0,92.0,72.0,82,2442.33
GHM00065439,SUNYANI,2021-01-21,2021,1,21,21,0.0,91.0,70.0,82,2430.51
GHM00065472,KOTOKA INTERNATIONAL,2021-01-21,2021,1,21,21,0.0,90.0,78.0,83,2430.51
GHM00065453,HO,2021-01-21,2021,1,21,21,0.0,95.0,74.0,84,2430.51
GHM00065432,WENCHI,2021-01-21,2021,1,21,21,0.0,94.0,73.0,85,2430.51
GHM00065465,AXIM,2021-01-21,2021,1,21,21,0.0,87.0,74.0,85,2430.51
GHM00065445,SEFWI BEKWAI,2021-01-21,2021,1,21,21,0.0,90.0,75.0,85,2430.51
GHM00065467,TAKORADI,2021-01-21,2021,1,21,21,0.0,92.0,76.0,83,2430.51
GHM00065459,KOFORIDUA,2021-01-21,2021,1,21,21,0.0,94.0,74.0,82,2430.51
GHM00065453,HO,2021-01-22,2021,1,22,22,0.0,96.0,75.0,88,2412.65
GHM00065432,WENCHI,2021-01-22,2021,1,22,22,0.0,91.0,76.0,85,2412.65
GHM00065465,AXIM,2021-01-22,2021,1,22,22,0.0,87.0,77.0,82,2412.65
GHM00065472,KOTOKA INTERNATIONAL,2021-01-22,2021,1,22,22,0.0,91.0,76.5,83,2412.65
GHM00065445,SEFWI BEKWAI,2021-01-22,2021,1,22,22,0.0,90.0,76.0,80,2412.65
GHM00065459,KOFORIDUA,2021-01-22,2021,1,22,22,0.0,92.0,72.0,83,2412.65
GHM00065439,SUNYANI,2021-01-22,2021,1,22,22,0.0,91.0,67.0,79,2412.65
GHM00065445,SEFWI BEKWAI,2021-01-25,2021,1,25,25,0.0,93.0,71.0,82,2389.59
GHM00065432,WENCHI,2021-01-25,2021,1,25,25,0.0,96.0,69.0,84,2389.59
GHM00065439,SUNYANI,2021-01-25,2021,1,25,25,0.0,95.0,66.0,82,2389.59
GHM00065459,KOFORIDUA,2021-01-25,2021,1,25,25,0.0,93.0,70.0,81,2389.59
GHM00065465,AXIM,2021-01-25,2021,1,25,25,0.0,85.0,76.0,81,2389.59
GHM00065453,HO,2021-01-25,2021,1,25,25,0.0,96.0,72.0,82,2389.59
GHM00065442,KUMASI,2021-01-25,2021,1,25,25,0.0,92.0,72.0,82,2389.59
GHM00065472,KOTOKA INTERNATIONAL,2021-01-25,2021,1,25,25,0.0,93.0,77.0,83,2389.59
GHM00065467,TAKORADI,2021-01-25,2021,1,25,25,0.0,87.0,74.0,80,2389.59
GHM00065472,KOTOKA INTERNATIONAL,2021-01-26,2021,1,26,26,0.0,93.0,74.14285714285714,85,2408.26
GHM00065432,WENCHI,2021-01-26,2021,1,26,26,0.0,96.0,74.28571428571429,86,2408.26
GHM00065465,AXIM,2021-01-26,2021,1,26,26,0.0,86.0,74.42857142857143,83,2408.26
GHM00065467,TAKORADI,2021-01-26,2021,1,26,26,0.0,88.0,74.57142857142857,83,2408.26
GHM00065439,SUNYANI,2021-01-26,2021,1,26,26,0.0,94.0,74.71428571428571,87,2408.26
GHM00065442,KUMASI,2021-01-26,2021,1,26,26,0.0,93.0,74.85714285714286,87,2408.26
GHM00065453,HO,2021-01-27,2021,1,27,27,0.0,96.0,75.0,85,2380.3
GHM00065472,KOTOKA INTERNATIONAL,2021-01-27,2021,1,27,27,0.0,91.0,72.5,84,2380.3
GHM00065442,KUMASI,2021-01-27,2021,1,27,27,0.0,92.0,70.0,83,2380.3
GHM00065432,WENCHI,2021-01-27,2021,1,27,27,0.0,96.0,72.0,86,2380.3
GHM00065445,SEFWI BEKWAI,2021-01-27,2021,1,27,27,0.0,93.0,76.0,83,2380.3
GHM00065467,TAKORADI,2021-01-27,2021,1,27,27,0.0,94.0,73.0,83,2380.3
GHM00065439,SUNYANI,2021-01-27,2021,1,27,27,0.0,95.0,72.0,85,2380.3
GHM00065465,AXIM,2021-01-27,2021,1,27,27,0.0,87.0,79.0,82,2380.3
GHM00065459,KOFORIDUA,2021-01-27,2021,1,27,27,0.0,93.0,76.0,86,2380.3
GHM00065472,KOTOKA INTERNATIONAL,2021-01-28,2021,1,28,28,0.0,90.0,73.0,84,2390.45
GHM00065442,KUMASI,2021-01-28,2021,1,28,28,0.0,94.0,70.0,84,2390.45
GHM00065453,HO,2021-01-28,2021,1,28,28,0.0,96.0,75.0,90,2390.45
GHM00065465,AXIM,2021-01-28,2021,1,28,28,0.0,89.0,80.0,84,2390.45
GHM00065445,SEFWI BEKWAI,2021-01-28,2021,1,28,28,0.0,93.0,78.0,85,2390.45
GHM00065467,TAKORADI,2021-01-28,2021,1,28,28,0.0,88.0,78.0,84,2390.45
GHM00065457,AKIM ODA,2021-01-28,2021,1,28,28,0.0,93.0,74.0,84,2390.45
GHM00065459,KOFORIDUA,2021-01-28,2021,1,28,28,0.0,94.0,76.0,83,2390.45
GHM00065439,SUNYANI,2021-01-28,2021,1,28,28,0.0,92.0,73.0,83,2390.45
GHM00065459,KOFORIDUA,2021-01-29,2021,1,29,29,0.0,94.0,73.0,80,2401.55
GHM00065457,AKIM ODA,2021-01-29,2021,1,29,29,0.0,92.0,73.0,76,2401.55
GHM00065472,KOTOKA INTERNATIONAL,2021-01-29,2021,1,29,29,0.0,90.0,73.25,84,2401.55
GHM00065442,KUMASI,2021-01-29,2021,1,29,29,0.0,93.0,73.5,78,2401.55
GHM00065453,HO,2021-01-29,2021,1,29,29,0.0,96.0,73.75,83,2401.55
GHM00065432,WENCHI,2021-01-29,2021,1,29,29,0.0,93.0,74.0,82,2401.55
GHM00065465,AXIM,2021-01-29,2021,1,29,29,0.0,88.0,73.5,83,2401.55
GHM00065445,SEFWI BEKWAI,2021-01-29,2021,1,29,29,0.0,94.0,73.0,84,2401.55
GHM00065439,SUNYANI,2021-01-29,2021,1,29,29,0.0,91.5,72.5,83,2401.55
GHM00065467,TAKORADI,2021-01-29,2021,1,29,29,0.0,89.0,72.0,83,2401.55
GHM00065472,KOTOKA INTERNATIONAL,2021-02-01,2021,2,1,32,0.0,92.0,73.5,84,2413.32
GHM00065459,KOFORIDUA,2021-02-01,2021,2,1,32,0.0,94.0,75.0,85,2413.32
GHM00065439,SUNYANI,2021-02-01,2021,2,1,32,0.0,95.0,74.0,83,2413.32
GHM00065457,AKIM ODA,2021-02-01,2021,2,1,32,0.0,94.0,75.0,87,2413.32
GHM00065467,TAKORADI,2021-02-01,2021,2,1,32,0.0,89.0,76.0,85,2413.32
GHM00065445,SEFWI BEKWAI,2021-02-01,2021,2,1,32,0.0,94.0,75.0,87,2413.32
GHM00065465,AXIM,2021-02-01,2021,2,1,32,0.0,89.0,74.0,85,2413.32
GHM00065432,WENCHI,2021-02-01,2021,2,1,32,0.0,96.0,73.0,84,2413.32
GHM00065453,HO,2021-02-01,2021,2,1,32,0.0,96.5,77.0,84,2413.32
GHM00065453,HO,2021-02-02,2021,2,2,33,0.0,97.0,77.0,87,2426.34
GHM00065432,WENCHI,2021-02-02,2021,2,2,33,0.0,93.0,72.0,85,2426.34
GHM00065465,AXIM,2021-02-02,2021,2,2,33,0.0,89.0,81.0,85,2426.34
GHM00065445,SEFWI BEKWAI,2021-02-02,2021,2,2,33,0.0,93.0,79.0,86,2426.34
GHM00065467,TAKORADI,2021-02-02,2021,2,2,33,0.0,90.0,77.0,84,2426.34
GHM00065459,KOFORIDUA,2021-02-02,2021,2,2,33,0.0,94.0,76.0,85,2426.34
GHM00065439,SUNYANI,2021-02-02,2021,2,2,33,0.0,93.0,70.0,84,2426.34
GHM00065472,KOTOKA INTERNATIONAL,2021-02-02,2021,2,2,33,0.0,92.0,81.0,85,2426.34
GHM00065442,KUMASI,2021-02-02,2021,2,2,33,0.0,94.0,78.5,87,2426.34
GHM00065459,KOFORIDUA,2021-02-03,2021,2,3,34,0.0,94.0,76.0,85,2381.57
GHM00065439,SUNYANI,2021-02-03,2021,2,3,34,0.0,96.0,74.0,84,2381.57
GHM00065472,KOTOKA INTERNATIONAL,2021-02-03,2021,2,3,34,0.0,91.0,80.0,85,2381.57
GHM00065442,KUMASI,2021-02-03,2021,2,3,34,0.0,94.0,77.0,85,2381.57
GHM00065453,HO,2021-02-03,2021,2,3,34,0.0,98.0,78.0,87,2381.57
GHM00065445,SEFWI BEKWAI,2021-02-03,2021,2,3,34,0.0,94.0,80.0,85,2381.57
GHM00065465,AXIM,2021-02-03,2021,2,3,34,0.0,89.0,81.0,84,2381.57
GHM00065467,TAKORADI,2021-02-03,2021,2,3,34,0.0,90.0,78.0,84,2381.57
GHM00065432,WENCHI,2021-02-03,2021,2,3,34,0.0,96.0,72.0,84,2381.57
GHM00065457,AKIM ODA,2021-02-03,2021,2,3,34,0.0,95.0,73.5,86,2381.57
GHM00065439,SUNYANI,2021-02-04,2021,2,4,35,0.0,97.0,75.0,86,2386.81
GHM00065467,TAKORADI,2021-02-04,2021,2,4,35,0.0,89.0,79.0,85,2386.81
GHM00065445,SEFWI BEKWAI,2021-02-04,2021,2,4,35,0.0,97.0,80.0,87,2386.81
GHM00065459,KOFORIDUA,2021-02-04,2021,2,4,35,0.0,95.0,76.0,84,2386.81
GHM00065453,HO,2021-02-04,2021,2,4,35,0.0,95.5,77.0,87,2386.81
GHM00065442,KUMASI,2021-02-04,2021,2,4,35,0.0,96.0,78.0,85,2386.81
GHM00065472,KOTOKA INTERNATIONAL,2021-02-04,2021,2,4,35,0.0,91.0,81.0,85,2386.81
GHM00065432,WENCHI,2021-02-04,2021,2,4,35,0.0,97.0,74.0,85,2386.81
GHM00065465,AXIM,2021-02-04,2021,2,4,35,0.0,88.0,82.0,85,2386.81
GHM00065472,KOTOKA INTERNATIONAL,2021-02-05,2021,2,5,36,0.0,90.0,81.0,84,2411.79
GHM00065442,KUMASI,2021-02-05,2021,2,5,36,0.0,95.0,78.0,85,2411.79
GHM00065439,SUNYANI,2021-02-05,2021,2,5,36,0.0,95.0,77.0,85,2411.79
GHM00065459,KOFORIDUA,2021-02-05,2021,2,5,36,0.0,92.0,74.0,79,2411.79
GHM00065467,TAKORADI,2021-02-05,2021,2,5,36,0.0,89.0,79.0,83,2411.79
GHM00065445,SEFWI BEKWAI,2021-02-05,2021,2,5,36,0.0,95.0,80.0,82,2411.79
GHM00065453,HO,2021-02-05,2021,2,5,36,0.83,95.0,73.0,83,2411.79
GHM00065432,WENCHI,2021-02-05,2021,2,5,36,0.0,95.0,74.0,87,2411.79
GHM00065472,KOTOKA INTERNATIONAL,2021-02-08,2021,2,8,39,0.0,92.0,75.0,84,2398.96
GHM00065432,WENCHI,2021-02-08,2021,2,8,39,0.0,97.0,76.0,87,2398.96
GHM00065445,SEFWI BEKWAI,2021-02-08,2021,2,8,39,0.0,99.0,80.0,87,2398.96
GHM00065467,TAKORADI,2021-02-08,2021,2,8,39,0.0,90.0,80.0,84,2398.96
GHM00065459,KOFORIDUA,2021-02-08,2021,2,8,39,0.0,96.0,78.5,82,2398.96
GHM00065439,SUNYANI,2021-02-08,2021,2,8,39,0.0,97.0,77.0,86,2398.96
GHM00065442,KUMASI,2021-02-08,2021,2,8,39,0.0,95.0,78.0,86,2398.96
GHM00065453,HO,2021-02-08,2021,2,8,39,0.0,94.0,78.0,83,2398.96
GHM00065467,TAKORADI,2021-02-09,2021,2,9,40,0.0,91.0,78.0,85,2401.55
GHM00065472,KOTOKA INTERNATIONAL,2021-02-09,2021,2,9,40,0.0,94.0,78.0,83,2401.55
GHM00065442,KUMASI,2021-02-09,2021,2,9,40,0.0,97.0,76.0,88,2401.55
GHM00065453,HO,2021-02-09,2021,2,9,40,0.0,96.0,76.0,86,2401.55
GHM00065432,WENCHI,2021-02-09,2021,2,9,40,0.0,98.0,75.0,88,2401.55
GHM00065445,SEFWI BEKWAI,2021-02-09,2021,2,9,40,0.0,98.0,77.0,88,2401.55
GHM00065459,KOFORIDUA,2021-02-09,2021,2,9,40,0.0,95.0,73.0,83,2401.55
GHM00065439,SUNYANI,2021-02-09,2021,2,9,40,0.0,99.0,75.0,84,2401.55
GHM00065472,KOTOKA INTERNATIONAL,2021-02-10,2021,2,10,41,0.0,97.5,80.0,83,2451.64
GHM00065442,KUMASI,2021-02-15,2021,2,15,46,0.0,96.0,76.0,84,2366.43
GHM00065465,AXIM,2021-02-15,2021,2,15,46,1.02,89.0,76.0,83,2366.43
GHM00065445,SEFWI BEKWAI,2021-02-15,2021,2,15,46,0.0,95.0,75.0,85,2366.43
GHM00065467,TAKORADI,2021-02-15,2021,2,15,46,0.0,90.0,78.0,84,2366.43
GHM00065459,KOFORIDUA,2021-02-15,2021,2,15,46,0.0,95.0,75.0,83,2366.43
GHM00065439,SUNYANI,2021-02-15,2021,2,15,46,2.64,95.0,71.0,81,2366.43
GHM00065472,KOTOKA INTERNATIONAL,2021-02-15,2021,2,15,46,0.0,92.0,80.0,85,2366.43
GHM00065432,WENCHI,2021-02-16,2021,2,16,47,0.0,91.9,72.0,83,2343.72
GHM00065453,HO,2021-02-16,2021,2,16,47,0.47,91.8,76.0,81,2343.72
GHM00065442,KUMASI,2021-02-16,2021,2,16,47,0.24,91.7,73.0,83,2343.72
GHM00065465,AXIM,2021-02-16,2021,2,16,47,0.0,91.6,73.5,84,2343.72
GHM00065445,SEFWI BEKWAI,2021-02-16,2021,2,16,47,0.28,91.5,74.0,80,2343.72
GHM00065467,TAKORADI,2021-02-16,2021,2,16,47,0.0,91.4,78.0,85,2343.72
GHM00065459,KOFORIDUA,2021-02-16,2021,2,16,47,0.0,91.3,75.0,81,2343.72
GHM00065439,SUNYANI,2021-02-16,2021,2,16,47,0.12,91.2,72.0,81,2343.72
GHM00065472,KOTOKA INTERNATIONAL,2021-02-16,2021,2,16,47,0.0,91.1,81.0,85,2343.72
GHM00065432,WENCHI,2021-02-17,2021,2,17,48,0.2,91.0,72.0,82,2311.74
GHM00065459,KOFORIDUA,2021-02-17,2021,2,17,48,4.02,90.0,75.5,77,2311.74
GHM00065472,KOTOKA INTERNATIONAL,2021-02-17,2021,2,17,48,0.0,92.0,79.0,85,2311.74
GHM00065442,KUMASI,2021-02-17,2021,2,17,48,0.0,92.0,78.33333333333333,80,2311.74
GHM00065453,HO,2021-02-17,2021,2,17,48,0.0,93.0,77.66666666666667,84,2311.74
GHM00065465,AXIM,2021-02-17,2021,2,17,48,0.0,89.0,77.0,82,2311.74
GHM00065445,SEFWI BEKWAI,2021-02-17,2021,2,17,48,0.16,92.0,72.0,81,2311.74
GHM00065467,TAKORADI,2021-02-17,2021,2,17,48,0.0,89.0,78.0,85,2311.74
GHM00065457,AKIM ODA,2021-02-17,2021,2,17,48,0.0,94.0,75.0,83,2311.74
GHM00065439,SUNYANI,2021-02-17,2021,2,17,48,0.01,95.0,72.0,81,2311.74
GHM00065472,KOTOKA INTERNATIONAL,2021-02-18,2021,2,18,49,0.0,91.0,75.5,84,2323.64
GHM00065472,KOTOKA INTERNATIONAL,2021-02-19,2021,2,19,50,0.0,91.0,79.0,81,2371.71
GHM00065472,KOTOKA INTERNATIONAL,2021-02-22,2021,2,22,53,0.0,91.0,78.0,85,2422.6
GHM00065472,KOTOKA INTERNATIONAL,2021-02-23,2021,2,23,54,0.0,91.0,79.5,84,2428.3
GHM00065472,KOTOKA INTERNATIONAL,2021-02-24,2021,2,24,55,0.0,91.0,81.0,84,2468.07
GHM00065472,KOTOKA INTERNATIONAL,2021-02-25,2021,2,25,56,0.0,91.0,80.0,81,2520.12
GHM00065445,SEFWI BEKWAI,2021-02-25,2021,2,25,56,0.0,96.0,79.0,85,2520.12
GHM00065467,TAKORADI,2021-02-25,2021,2,25,56,1.18,87.0,73.0,81,2520.12
GHM00065439,SUNYANI,2021-02-25,2021,2,25,56,0.0,90.5,76.0,85,2520.12
GHM00065459,KOFORIDUA,2021-02-25,2021,2,25,56,0.0,94.0,72.0,79,2520.12
GHM00065442,KUMASI,2021-02-26,2021,2,26,57,0.0,96.0,76.0,85,2507.04
GHM00065432,WENCHI,2021-02-26,2021,2,26,57,0.0,95.0,74.66666666666667,88,2507.04
GHM00065445,SEFWI BEKWAI,2021-02-26,2021,2,26,57,0.0,97.0,73.33333333333333,84,2507.04
GHM00065467,TAKORADI,2021-02-26,2021,2,26,57,4.09,88.0,72.0,84,2507.04
GHM00065439,SUNYANI,2021-02-26,2021,2,26,57,0.0,94.0,74.0,86,2507.04
GHM00065472,KOTOKA INTERNATIONAL,2021-02-26,2021,2,26,57,0.0,91.0,72.0,82,2507.04
GHM00065459,KOFORIDUA,2021-02-26,2021,2,26,57,0.0,95.0,73.33333333333333,84,2507.04
GHM00065472,KOTOKA INTERNATIONAL,2021-03-01,2021,3,1,60,0.0,92.0,74.66666666666667,85,2547.91
GHM00065442,KUMASI,2021-03-01,2021,3,1,60,0.0,95.0,76.0,84,2547.91
GHM00065453,HO,2021-03-01,2021,3,1,60,0.0,97.0,77.0,86,2547.91
GHM00065432,WENCHI,2021-03-01,2021,3,1,60,0.0,97.0,75.0,88,2547.91
GHM00065445,SEFWI BEKWAI,2021-03-01,2021,3,1,60,0.0,96.0,74.0,85,2547.91
GHM00065467,TAKORADI,2021-03-01,2021,3,1,60,0.0,89.0,78.0,83,2547.91
GHM00065459,KOFORIDUA,2021-03-01,2021,3,1,60,0.0,92.0,75.0,82,2547.91
GHM00065439,SUNYANI,2021-03-01,2021,3,1,60,0.0,95.0,75.0,85,2547.91
GHM00065472,KOTOKA INTERNATIONAL,2021-03-02,2021,3,2,61,0.0,92.0,77.0,85,2554.58
GHM00065445,SEFWI BEKWAI,2021-03-02,2021,3,2,61,0.0,91.0,79.0,86,2554.58
GHM00065467,TAKORADI,2021-03-02,2021,3,2,61,0.0,90.0,79.0,85,2554.58
GHM00065439,SUNYANI,2021-03-02,2021,3,2,61,0.0,93.5,75.0,82,2554.58
GHM00065459,KOFORIDUA,2021-03-02,2021,3,2,61,0.0,97.0,78.0,86,2554.58
GHM00065457,AKIM ODA,2021-03-03,2021,3,3,62,0.0,95.0,78.0,90,2571.29
GHM00065472,KOTOKA INTERNATIONAL,2021-03-03,2021,3,3,62,0.0,93.0,78.0,86,2571.29
GHM00065442,KUMASI,2021-03-03,2021,3,3,62,0.0,99.0,78.0,88,2571.29
GHM00065453,HO,2021-03-03,2021,3,3,62,0.0,94.5,79.0,88,2571.29
GHM00065465,AXIM,2021-03-03,2021,3,3,62,0.0,90.0,82.0,86,2571.29
GHM00065445,SEFWI BEKWAI,2021-03-03,2021,3,3,62,0.0,98.0,81.0,87,2571.29
GHM00065467,TAKORADI,2021-03-03,2021,3,3,62,0.0,91.0,80.0,84,2571.29
GHM00065459,KOFORIDUA,2021-03-03,2021,3,3,62,0.0,96.0,78.0,85,2571.29
GHM00065439,SUNYANI,2021-03-03,2021,3,3,62,0.0,97.0,76.0,88,2571.29
GHM00065467,TAKORADI,2021-03-04,2021,3,4,63,0.0,90.0,81.0,85,2553.5
GHM00065439,SUNYANI,2021-03-04,2021,3,4,63,0.0,99.0,81.0,87,2553.5
GHM00065459,KOFORIDUA,2021-03-04,2021,3,4,63,0.0,96.0,81.0,82,2553.5
GHM00065457,AKIM ODA,2021-03-04,2021,3,4,63,0.0,98.0,81.0,86,2553.5
GHM00065445,SEFWI BEKWAI,2021-03-04,2021,3,4,63,0.0,98.0,81.0,88,2553.5
GHM00065442,KUMASI,2021-03-04,2021,3,4,63,0.0,97.0,79.0,87,2553.5
GHM00065453,HO,2021-03-04,2021,3,4,63,0.0,96.0,78.0,87,2553.5
GHM00065472,KOTOKA INTERNATIONAL,2021-03-04,2021,3,4,63,0.0,93.0,82.0,86,2553.5
GHM00065465,AXIM,2021-03-04,2021,3,4,63,0.0,90.0,81.33333333333333,85,2553.5
GHM00065439,SUNYANI,2021-03-05,2021,3,5,64,0.0,96.0,80.66666666666667,82,2485.97
GHM00065467,TAKORADI,2021-03-05,2021,3,5,64,0.0,90.0,80.0,85,2485.97
GHM00065459,KOFORIDUA,2021-03-05,2021,3,5,64,0.0,90.25,72.0,83,2485.97
GHM00065457,AKIM ODA,2021-03-05,2021,3,5,64,0.0,90.5,73.0,86,2485.97
GHM00065445,SEFWI BEKWAI,2021-03-05,2021,3,5,64,0.08,90.75,74.0,85,2485.97
GHM00065465,AXIM,2021-03-05,2021,3,5,64,0.0,91.0,81.0,86,2485.97
GHM00065432,WENCHI,2021-03-05,2021,3,5,64,0.0,96.0,76.0,84,2485.97
GHM00065453,HO,2021-03-05,2021,3,5,64,0.0,99.0,78.0,86,2485.97
GHM00065442,KUMASI,2021-03-05,2021,3,5,64,0.0,95.5,78.5,77,2485.97
GHM00065472,KOTOKA INTERNATIONAL,2021-03-05,2021,3,5,64,0.0,92.0,79.0,85,2485.97
GHM00065459,KOFORIDUA,2021-03-08,2021,3,8,67,0.0,95.0,76.0,81,2472.68
GHM00065439,SUNYANI,2021-03-08,2021,3,8,67,0.0,96.0,75.0,82,2472.68
GHM00065445,SEFWI BEKWAI,2021-03-08,2021,3,8,67,0.0,97.0,77.0,82,2472.68
GHM00065442,KUMASI,2021-03-08,2021,3,8,67,0.0,94.0,76.0,80,2472.68
GHM00065453,HO,2021-03-08,2021,3,8,67,0.71,93.0,75.0,80,2472.68
GHM00065472,KOTOKA INTERNATIONAL,2021-03-08,2021,3,8,67,0.0,102.0,79.0,85,2472.68
GHM00065465,AXIM,2021-03-08,2021,3,8,67,0.0,90.0,82.0,83,2472.68
GHM00065472,KOTOKA INTERNATIONAL,2021-03-09,2021,3,9,68,0.0,94.0,81.0,85,2483.56
GHM00065442,KUMASI,2021-03-09,2021,3,9,68,0.0,94.0,75.0,83,2483.56
GHM00065453,HO,2021-03-09,2021,3,9,68,0.0,94.0,75.6,87,2483.56
GHM00065432,WENCHI,2021-03-09,2021,3,9,68,0.0,95.0,76.2,87,2483.56
GHM00065465,AXIM,2021-03-09,2021,3,9,68,0.0,89.0,76.8,84,2483.56
GHM00065445,SEFWI BEKWAI,2021-03-09,2021,3,9,68,0.12,93.0,77.4,83,2483.56
GHM00065467,TAKORADI,2021-03-09,2021,3,9,68,0.0,90.0,78.0,84,2483.56
GHM00065459,KOFORIDUA,2021-03-09,2021,3,9,68,0.0,91.5,76.66666666666667,81,2483.56
GHM00065439,SUNYANI,2021-03-09,2021,3,9,68,0.0,93.0,75.33333333333333,82,2483.56
GHM00065442,KUMASI,2021-03-10,2021,3,10,69,0.16,93.0,74.0,76,2501.5
