date,precipitation,avg_temp,max_temp,min_temp,year_month
2020-12-08,0.17,80.25,88.71429,73.14286,2020-12
2020-12-09,0.1675,81.75,,73.42857,2020-12
2020-12-10,0.0,81.375,90.625,74.83333,2020-12
2020-12-11,,81.75,90.375,75.0,2020-12
2020-12-12,0.19667,82.55556,90.25,75.25,2020-12
2020-12-13,0.395,81.375,91.0,73.83333,2020-12
2020-12-14,0.04,82.14286,91.16667,74.4,2020-12
2020-12-15,0.19,82.0,90.0,73.75,2020-12
2020-12-16,0.06,80.75,89.42857,72.83333,2020-12
2020-12-17,0.12,82.22222,90.22222,73.28571,2020-12
2020-12-18,0.04,81.14286,,75.2,2020-12
2020-12-19,0.0,82.71429,89.71429,,2020-12
2020-12-20,,81.71429,89.66667,74.25,2020-12
2020-12-21,0.175,82.125,89.5,74.85714,2020-12
2020-12-22,0.02,81.42857,90.42857,75.0,2020-12
2020-12-23,0.14333,82.14286,90.14286,73.66667,2020-12
2020-12-24,0.0,82.0,90.25,73.85714,2020-12
2020-12-25,,82.5,91.16667,75.85714,2020-12
2020-12-26,,83.57143,93.2,75.57143,2020-12
2020-12-27,,84.44444,91.375,,2020-12
2020-12-28,,82.77778,90.25,75.0,2020-12
2020-12-29,,82.5,91.44444,73.88889,2020-12
2020-12-30,0.0,83.625,92.0,75.57143,2020-12
2020-12-31,0.0,83.71429,92.14286,75.16667,2020-12
2021-01-01,,85.125,92.125,75.2,2021-01
2021-01-02,,84.14286,91.8,76.6,2021-01
2021-01-03,,84.5,92.42857,76.0,2021-01
2021-01-04,0.31,82.875,91.28571,75.0,2021-01
2021-01-05,0.22333,82.85714,91.71429,74.33333,2021-01
2021-01-06,0.1,80.0,92.0,74.2,2021-01
2021-01-07,0.44333,80.625,88.125,72.66667,2021-01
2021-01-08,0.71,82.77778,91.83333,72.88889,2021-01
2021-01-09,0.0,83.125,92.375,74.85714,2021-01
2021-01-10,,83.375,91.71429,75.625,2021-01
2021-01-11,0.0,82.28571,92.0,76.16667,2021-01
2021-01-12,0.60667,82.66667,92.11111,74.0,2021-01
2021-01-13,0.05333,82.625,91.0,74.0,2021-01
2021-01-14,0.01333,81.88889,91.875,74.0,2021-01
2021-01-15,0.0,83.0,93.66667,74.25,2021-01
2021-01-16,,81.14286,91.0,75.5,2021-01
2021-01-17,0.0,83.11111,91.22222,75.2,2021-01
2021-01-18,,82.88889,90.44444,74.2,2021-01
2021-01-19,,81.5,92.14286,74.0,2021-01
2021-01-20,0.83,82.5,91.85714,73.71429,2021-01
2021-01-21,0.0,83.625,91.2,74.28571,2021-01
2021-01-22,,82.85714,91.14286,73.0,2021-01
2021-01-23,,82.6,91.2,73.0,2021-01
2021-01-24,,80.3,91.28571,71.22222,2021-01
2021-01-25,,81.88889,92.22222,71.88889,2021-01
2021-01-26,,85.16667,91.66667,,2021-01
2021-01-27,,84.11111,92.875,73.85714,2021-01
2021-01-28,,84.55556,92.11111,75.57143,2021-01
2021-01-29,,81.6,92.0,73.0,2021-01
2021-01-30,0.04,82.55556,91.44444,72.66667,2021-01
2021-01-31,0.0,84.25,92.14286,76.125,2021-01
2021-02-01,,84.88889,92.875,75.0,2021-02
2021-02-02,,85.33333,92.71429,76.625,2021-02
2021-02-03,,84.9,93.7,77.33333,2021-02
2021-02-04,,85.44444,93.75,78.125,2021-02
2021-02-05,0.83,83.5,93.16667,77.0,2021-02
2021-02-06,0.02,84.88889,94.14286,75.4,2021-02
2021-02-07,0.0,85.8,93.625,76.66667,2021-02
2021-02-08,,84.875,95.0,78.16667,2021-02
2021-02-09,,85.625,96.0,76.0,2021-02
2021-02-10,,83.0,,80.0,2021-02
2021-02-13,,86.83333,94.16667,,2021-02
2021-02-14,,84.66667,93.125,,2021-02
2021-02-15,1.83,83.57143,93.14286,75.85714,2021-02
2021-02-16,0.185,82.55556,,75.14286,2021-02
2021-02-17,0.73167,82.0,91.7,75.0,2021-02
2021-02-18,,84.0,91.0,,2021-02
2021-02-19,,81.0,,79.0,2021-02
2021-02-21,,83.0,94.0,,2021-02
2021-02-22,,85.0,,78.0,2021-02
2021-02-23,,84.0,,,2021-02
2021-02-24,,84.0,91.0,81.0,2021-02
2021-02-25,0.59,82.2,92.0,75.0,2021-02
2021-02-26,4.09,84.71429,93.71429,73.5,2021-02
2021-02-27,0.0,85.14286,93.28571,76.5,2021-02
2021-02-28,,84.25,94.0,76.83333,2021-02
2021-03-01,,84.75,94.42857,75.71429,2021-03
2021-03-02,,84.8,93.0,77.75,2021-03
2021-03-03,,86.88889,94.85714,79.14286,2021-03
2021-03-04,,85.88889,95.5,80.2,2021-03
2021-03-05,0.04,83.9,94.0,77.14286,2021-03
2021-03-06,0.3925,83.33333,92.625,71.83333,2021-03
2021-03-07,0.06,84.25,92.42857,76.16667,2021-03
2021-03-08,0.355,81.85714,95.16667,77.14286,2021-03
2021-03-09,0.06,84.0,92.75,78.0,2021-03
2021-03-10,0.5,82.0,92.85714,76.4,2021-03
2021-03-11,1.47667,82.71429,92.0,73.85714,2021-03
2021-03-12,0.0,83.88889,90.66667,75.66667,2021-03
2021-03-13,0.235,81.875,90.66667,75.16667,2021-03
2021-03-14,0.03,80.0,87.75,76.2,2021-03
2021-03-15,0.93333,80.625,91.625,74.4,2021-03
2021-03-16,0.0,83.85714,92.28571,75.71429,2021-03
2021-03-17,0.04,81.16667,90.0,72.0,2021-03
2021-03-18,0.68,78.85714,87.4,71.66667,2021-03
2021-03-19,0.19667,82.44444,91.28571,71.5,2021-03
2021-03-20,,83.0,91.16667,74.85714,2021-03
2021-03-21,0.08,83.25,91.57143,74.28571,2021-03
2021-03-22,0.1,81.125,90.57143,75.0,2021-03
2021-03-23,0.074,82.2,89.88889,73.14286,2021-03
2021-03-24,0.4925,79.375,88.85714,70.33333,2021-03
2021-03-25,0.755,83.0,89.14286,71.85714,2021-03
2021-03-26,0.0,82.25,93.16667,73.125,2021-03
2021-03-27,,81.6,,75.6,2021-03
2021-03-28,,83.0,,,2021-03
2021-03-29,,84.0,,,2021-03
2021-03-30,,83.0,,,2021-03
2021-03-31,,86.25,91.25,,2021-03
2021-04-01,,85.75,92.0,,2021-04
2021-04-02,,85.11111,93.75,79.125,2021-04
2021-04-03,,85.125,92.75,78.0,2021-04
2021-04-04,,85.0,,,2021-04
2021-04-05,,84.5,92.5,82.0,2021-04
2021-04-06,,85.0,,,2021-04
2021-04-07,,87.71429,94.0,,2021-04
2021-04-08,,85.625,93.28571,79.2,2021-04
2021-04-09,,81.875,92.0,76.33333,2021-04
2021-04-10,0.0,83.0,91.71429,73.88889,2021-04
2021-04-11,0.01,80.33333,,76.33333,2021-04
2021-04-12,0.24667,84.85714,91.83333,76.0,2021-04
2021-04-13,,85.0,91.0,,2021-04
2021-04-14,,84.22222,92.66667,76.85714,2021-04
2021-04-15,,85.28571,93.6,77.71429,2021-04
2021-04-16,0.55,81.66667,93.8,76.66667,2021-04
2021-04-17,0.26333,82.9,92.11111,75.33333,2021-04
2021-04-18,0.51333,82.44444,91.83333,73.6,2021-04
2021-04-19,0.22,80.4,91.875,73.0,2021-04
2021-04-20,0.0,84.0,92.16667,75.85714,2021-04
2021-04-21,,85.0,92.875,78.0,2021-04
2021-04-22,0.47,84.125,92.42857,77.0,2021-04
2021-04-23,0.0,84.7,92.66667,75.5,2021-04
2021-04-24,0.12,84.57143,91.6,77.75,2021-04
2021-04-25,0.54625,81.875,89.8,73.66667,2021-04
2021-04-26,0.0,83.33333,94.75,76.2,2021-04
2021-04-27,0.0,81.14286,87.14286,79.33333,2021-04
2021-04-28,,84.14286,92.14286,,2021-04
2021-04-29,,83.16667,90.2,76.25,2021-04
2021-04-30,,84.57143,92.0,76.6,2021-04
2021-05-01,,82.8,95.0,76.25,2021-05
2021-05-02,,85.0,94.5,,2021-05
2021-05-03,,83.66667,91.25,79.25,2021-05
2021-05-04,0.22333,82.125,88.5,73.75,2021-05
2021-05-05,0.0,82.66667,90.75,76.375,2021-05
2021-05-06,0.08,84.9,91.77778,77.0,2021-05
2021-05-07,0.24,83.33333,91.0,76.28571,2021-05
2021-05-08,0.0,82.625,86.375,,2021-05
2021-05-09,0.095,80.55556,89.44444,74.125,2021-05
2021-05-10,0.025,83.28571,90.25,74.57143,2021-05
2021-05-11,0.0,79.4,,75.6,2021-05
2021-05-12,,84.25,93.0,76.85714,2021-05
2021-05-13,0.925,84.25,91.25,73.42857,2021-05
2021-05-14,0.0,84.625,93.25,77.16667,2021-05
2021-05-15,,83.66667,93.11111,75.71429,2021-05
2021-05-16,0.915,81.42857,90.4,74.42857,2021-05
2021-05-17,0.1575,84.75,92.85714,76.0,2021-05
2021-05-18,0.05333,83.66667,90.57143,77.5,2021-05
2021-05-19,0.15333,83.0,93.42857,76.0,2021-05
2021-05-20,0.0,84.0,91.83333,76.5,2021-05
2021-05-21,0.584,81.11111,90.125,74.28571,2021-05
2021-05-22,0.104,80.88889,90.16667,74.5,2021-05
2021-05-23,0.01,82.0,90.4,74.25,2021-05
2021-05-24,0.0,82.5,91.66667,76.0,2021-05
2021-05-25,,84.625,91.85714,76.8,2021-05
2021-05-26,0.0,85.33333,92.42857,77.125,2021-05
2021-05-27,,85.44444,92.0,,2021-05
2021-05-28,0.125,84.88889,92.0,78.125,2021-05
2021-05-29,0.132,83.33333,91.11111,76.875,2021-05
2021-05-30,0.10333,82.44444,90.33333,78.28571,2021-05
2021-05-31,0.59,80.0,,77.0,2021-05
2021-06-01,0.16,82.375,89.14286,75.5,2021-06
2021-06-02,0.0,85.25,90.875,,2021-06
2021-06-03,0.31,83.75,91.875,77.28571,2021-06
2021-06-04,0.05667,79.66667,84.42857,78.33333,2021-06
2021-06-05,0.25,78.6,88.66667,72.33333,2021-06
2021-06-06,0.0,82.5,89.2,74.6,2021-06
2021-06-07,,82.6,89.4,,2021-06
2021-06-08,0.12,81.28571,91.6,74.85714,2021-06
2021-06-09,0.515,82.33333,90.14286,75.28571,2021-06
2021-06-10,0.215,78.25,,74.25,2021-06
2021-06-11,0.09667,80.55556,88.66667,74.83333,2021-06
2021-06-12,0.0,84.44444,89.88889,,2021-06
2021-06-13,0.04,83.33333,90.75,75.125,2021-06
2021-06-14,0.0,83.375,89.16667,77.14286,2021-06
2021-06-15,,82.66667,93.0,78.5,2021-06
2021-06-16,0.11333,78.8,,74.75,2021-06
2021-06-17,0.09,80.83333,90.5,71.4,2021-06
2021-06-18,0.0,82.71429,88.66667,76.5,2021-06
2021-06-19,0.03,82.28571,89.14286,76.0,2021-06
2021-06-20,0.0,76.75,85.5,72.33333,2021-06
2021-06-21,0.08,79.28571,86.5,72.6,2021-06
2021-06-22,0.14,81.14286,86.83333,73.0,2021-06
2021-06-23,0.47,80.5,87.0,74.5,2021-06
2021-06-24,0.0,79.0,86.0,,2021-06
2021-06-25,,81.0,,,2021-06
2021-06-26,0.09333,76.75,83.0,74.0,2021-06
2021-06-27,,79.0,85.0,,2021-06
2021-06-28,,80.33333,86.66667,75.0,2021-06
2021-06-29,,81.0,88.0,75.0,2021-06
2021-06-30,0.04,79.0,94.0,73.0,2021-06
2021-07-01,0.63571,80.44444,87.625,72.28571,2021-07
2021-07-02,0.22571,80.55556,88.0,75.5,2021-07
2021-07-03,0.38,78.66667,85.85714,72.5,2021-07
2021-07-04,0.305,76.875,84.28571,70.4,2021-07
2021-07-05,0.01333,78.66667,,73.33333,2021-07
2021-07-06,0.005,80.66667,88.66667,74.16667,2021-07
2021-07-07,0.0,82.5,87.375,76.0,2021-07
2021-07-08,0.08,80.4,88.5,75.33333,2021-07
2021-07-09,0.06667,80.42857,84.5,75.16667,2021-07
2021-07-10,0.1,77.25,86.5,73.5,2021-07
2021-07-11,,79.0,,,2021-07
2021-07-12,,81.44444,85.875,,2021-07
2021-07-13,,80.125,,74.5,2021-07
2021-07-14,,78.875,86.85714,74.375,2021-07
2021-07-15,0.01,77.75,84.0,74.125,2021-07
2021-07-16,0.34,76.8,,73.0,2021-07
2021-07-17,1.89375,77.5,84.0,73.0,2021-07
2021-07-18,0.02,78.0,85.14286,74.14286,2021-07
2021-07-19,0.0,78.625,83.5,73.5,2021-07
2021-07-20,0.04,78.4,85.0,74.75,2021-07
2021-07-21,0.08,79.0,,73.33333,2021-07
2021-07-22,0.04,80.88889,86.33333,73.5,2021-07
2021-07-23,0.12,79.44444,86.16667,73.5,2021-07
2021-07-24,0.0,79.22222,87.5,73.11111,2021-07
2021-07-25,,80.25,86.5,71.8,2021-07
2021-07-26,,78.5,84.25,72.25,2021-07
2021-07-27,,77.0,83.0,72.4,2021-07
2021-07-28,0.02,76.85714,82.5,72.83333,2021-07
2021-07-29,0.04,78.75,86.57143,72.5,2021-07
2021-07-30,,78.0,,74.66667,2021-07
2021-07-31,0.36667,79.16667,84.33333,75.25,2021-07
2021-08-01,,80.0,87.0,,2021-08
2021-08-02,0.2,80.0,86.83333,72.8,2021-08
2021-08-03,0.0,79.375,87.14286,74.57143,2021-08
2021-08-04,,78.2,82.6,77.0,2021-08
2021-08-05,0.395,78.66667,84.8,74.0,2021-08
2021-08-06,0.0,80.16667,83.4,,2021-08
2021-08-07,,78.85714,85.5,73.14286,2021-08
2021-08-08,,78.42857,84.14286,72.0,2021-08
2021-08-09,0.04,78.0,,,2021-08
2021-08-10,0.07,79.42857,85.14286,74.33333,2021-08
2021-08-11,0.0,80.125,85.125,,2021-08
2021-08-12,0.2,79.33333,82.66667,74.0,2021-08
2021-08-13,0.37,77.88889,83.83333,72.75,2021-08
2021-08-14,0.01,78.42857,85.8,73.14286,2021-08
2021-08-15,0.0,78.28571,85.0,72.14286,2021-08
2021-08-16,,80.125,86.125,72.33333,2021-08
2021-08-17,,77.83333,,73.8,2021-08
2021-08-18,,78.0,84.75,73.0,2021-08
2021-08-19,,78.4,86.6,73.0,2021-08
2021-08-20,0.85333,78.14286,84.83333,72.75,2021-08
2021-08-21,0.06,78.5,86.25,73.5,2021-08
2021-08-22,0.182,77.375,81.8,73.0,2021-08
2021-08-23,0.09833,78.75,84.85714,72.83333,2021-08
2021-08-24,0.10333,79.25,87.75,74.0,2021-08
2021-08-25,0.725,78.28571,85.6,73.57143,2021-08
2021-08-26,0.0,81.28571,86.71429,74.0,2021-08
2021-08-27,,79.85714,86.42857,74.28571,2021-08
2021-08-28,0.14667,78.33333,84.6,73.2,2021-08
2021-08-29,0.09,78.0,,74.5,2021-08
2021-08-30,0.71,78.71429,83.85714,74.14286,2021-08
2021-08-31,0.17,79.125,85.625,74.2,2021-08
2021-09-01,0.31,79.14286,86.6,73.66667,2021-09
2021-09-02,0.50429,76.25,80.0,73.25,2021-09
2021-09-03,0.38,77.6,,72.5,2021-09
2021-09-04,0.09167,78.42857,85.0,74.14286,2021-09
2021-09-05,0.04333,78.22222,84.25,74.33333,2021-09
2021-09-06,0.222,78.125,84.42857,73.16667,2021-09
2021-09-07,0.1,79.75,87.66667,74.375,2021-09
2021-09-08,0.0,80.25,87.25,74.0,2021-09
2021-09-09,1.395,80.0,86.71429,73.2,2021-09
2021-09-10,0.044,80.77778,,74.5,2021-09
2021-09-11,0.15375,79.3,86.33333,74.6,2021-09
2021-09-12,0.134,79.16667,86.5,74.0,2021-09
2021-09-13,0.025,78.5,86.8,75.0,2021-09
2021-09-14,0.47833,77.375,84.0,72.4,2021-09
2021-09-15,0.42667,78.44444,85.0,73.0,2021-09
2021-09-16,0.39,78.66667,86.0,73.625,2021-09
2021-09-17,0.025,77.77778,85.16667,75.0,2021-09
2021-09-18,0.23667,76.875,87.25,72.57143,2021-09
2021-09-19,0.056,79.77778,87.42857,73.0,2021-09
2021-09-20,0.0,79.6,88.57143,73.66667,2021-09
2021-09-21,,79.14286,87.33333,74.0,2021-09
2021-09-22,0.72167,77.88889,83.5,73.16667,2021-09
2021-09-23,0.07,79.14286,89.0,73.16667,2021-09
2021-09-24,0.705,80.11111,86.85714,74.85714,2021-09
2021-09-25,0.458,78.5,85.5,73.8,2021-09
2021-09-26,0.58429,77.125,85.16667,72.33333,2021-09
2021-09-27,0.14375,79.22222,87.4,72.25,2021-09
2021-09-28,0.4,78.8,87.4,73.0,2021-09
2021-09-29,0.25333,80.85714,87.66667,73.75,2021-09
2021-09-30,0.11167,81.2,87.0,74.14286,2021-09
2021-10-01,0.02857,78.88889,86.57143,73.33333,2021-10
2021-10-02,0.554,80.42857,88.8,74.0,2021-10
2021-10-03,,81.0,,75.0,2021-10
2021-10-04,0.15333,81.83333,89.25,74.0,2021-10
2021-10-05,0.09333,82.375,89.28571,74.8,2021-10
2021-10-06,0.488,79.5,85.0,74.5,2021-10
2021-10-07,0.55143,79.0,86.83333,72.42857,2021-10
2021-10-08,0.0,80.85714,89.0,74.75,2021-10
2021-10-09,,81.44444,89.25,75.16667,2021-10
2021-10-10,0.0,80.11111,87.375,75.16667,2021-10
2021-10-11,0.6375,80.71429,88.5,74.4,2021-10
2021-10-12,0.13,80.28571,86.75,74.2,2021-10
2021-10-13,,80.66667,92.0,74.0,2021-10
2021-10-14,0.02,81.55556,89.75,74.28571,2021-10
2021-10-15,0.0,81.8,90.57143,75.0,2021-10
2021-10-16,0.2,81.85714,89.6,76.6,2021-10
2021-10-17,1.27333,82.0,89.85714,71.6,2021-10
2021-10-18,0.34,80.0,87.5,75.33333,2021-10
2021-10-19,0.52667,80.0,88.0,73.5,2021-10
2021-10-20,0.0,81.0,89.66667,75.0,2021-10
2021-10-21,0.2375,81.28571,88.33333,74.8,2021-10
2021-10-22,0.33833,81.375,88.71429,74.8,2021-10
2021-10-23,0.824,78.0,86.25,72.2,2021-10
2021-10-24,0.235,80.14286,89.4,74.0,2021-10
2021-10-25,0.09333,80.57143,90.0,74.8,2021-10
2021-10-26,0.775,78.25,88.5,72.5,2021-10
2021-10-27,0.4,79.375,90.0,71.16667,2021-10
2021-10-28,0.12333,80.0,88.66667,74.5,2021-10
2021-10-29,0.325,82.125,90.33333,73.57143,2021-10
2021-10-30,0.126,82.5,89.0,74.0,2021-10
2021-10-31,0.43333,83.16667,89.0,76.5,2021-10
2021-11-01,0.59,80.75,89.16667,72.71429,2021-11
2021-11-02,0.0,80.2,87.5,75.0,2021-11
2021-11-03,0.71,82.2,90.11111,74.25,2021-11
2021-11-04,0.0,82.875,90.14286,74.5,2021-11
2021-11-05,,79.625,90.5,75.0,2021-11
2021-11-06,0.7375,81.14286,89.6,72.0,2021-11
2021-11-07,0.0,82.6,90.0,74.0,2021-11
2021-11-08,0.23667,82.55556,89.14286,73.5,2021-11
2021-11-09,,82.0,,,2021-11
2021-11-10,0.55,81.25,86.75,73.5,2021-11
2021-11-11,0.26333,83.0,89.71429,74.16667,2021-11
2021-11-12,0.286,82.5,90.0,72.6,2021-11
2021-11-13,0.004,82.875,90.42857,76.5,2021-11
2021-11-14,0.0,84.0,90.75,74.75,2021-11
2021-11-15,,80.66667,90.4,73.6,2021-11
2021-11-16,0.1,81.75,90.0,75.16667,2021-11
2021-11-17,0.4425,83.0,91.0,74.2,2021-11
2021-11-18,0.542,81.7,91.85714,73.71429,2021-11
2021-11-19,0.35,81.0,91.5,73.4,2021-11
2021-11-20,0.0,80.75,90.83333,75.14286,2021-11
2021-11-21,,83.44444,91.0,74.75,2021-11
2021-11-22,,81.5,93.0,76.0,2021-11
2021-11-23,0.08,81.0,92.4,73.33333,2021-11
2021-11-24,0.06,84.55556,91.375,75.16667,2021-11
2021-11-25,0.0,83.42857,90.83333,76.16667,2021-11
2021-11-27,0.08,81.42857,90.57143,73.8,2021-11
2021-11-28,0.01,83.0,90.83333,74.125,2021-11
2021-11-29,0.81333,81.85714,91.83333,73.5,2021-11
2021-11-30,0.1525,81.33333,91.0,73.75,2021-11
2021-12-01,0.275,83.66667,91.77778,74.66667,2021-12
2021-12-02,0.0,84.5,90.66667,76.66667,2021-12
2021-12-03,6.76,84.0,91.875,75.375,2021-12
2021-12-04,,85.6,92.4,77.66667,2021-12
2021-12-05,,82.42857,91.0,77.6,2021-12
2021-12-06,1.06,82.57143,91.16667,75.0,2021-12
2021-12-07,0.0,83.875,90.8,77.14286,2021-12
2021-12-08,,83.0,91.875,77.57143,2021-12
2021-12-09,,83.625,91.875,75.66667,2021-12
2021-12-10,,83.625,91.57143,76.83333,2021-12
2021-12-11,,82.77778,91.5,75.0,2021-12
2021-12-12,,82.33333,92.66667,76.66667,2021-12
2021-12-13,,83.77778,92.875,76.71429,2021-12
2021-12-14,,84.66667,90.66667,,2021-12
2021-12-15,,83.71429,91.85714,77.4,2021-12
2021-12-16,,83.83333,92.5,,2021-12
2021-12-17,,82.5,89.0,73.0,2021-12
2021-12-18,0.59,83.66667,92.0,74.33333,2021-12
2021-12-19,0.0,85.44444,92.0,74.0,2021-12
2021-12-20,,79.57143,91.6,72.28571,2021-12
2021-12-21,,80.6,,69.44444,2021-12
2021-12-22,,86.5,93.0,,2021-12
2021-12-23,,81.5,94.28571,73.0,2021-12
2021-12-24,,85.0,92.0,,2021-12
2021-12-25,,85.0,,80.0,2021-12
2021-12-26,,83.0,,,2021-12
2021-12-27,,82.0,,,2021-12
2021-12-28,,84.0,,,2021-12
2021-12-29,,83.0,,,2021-12
2021-12-31,,84.0,,,2021-12
2022-01-01,,83.0,,,2022-01
2022-01-02,,83.0,,,2022-01
2022-01-03,,85.0,,,2022-01
2022-01-04,,82.0,,,2022-01
2022-01-05,,85.0,92.0,,2022-01
2022-01-06,,85.0,91.0,,2022-01
2022-01-07,,84.0,91.0,,2022-01
2022-01-08,,84.0,92.0,,2022-01
2022-01-09,,85.0,,80.0,2022-01
2022-01-10,,84.0,,,2022-01
2022-01-11,,85.0,,,2022-01
2022-01-12,,82.5,,76.0,2022-01
2022-01-13,,84.0,91.0,,2022-01
2022-01-14,,83.0,,,2022-01
2022-01-15,,85.0,,,2022-01
2022-01-16,,84.0,93.0,,2022-01
2022-01-17,,84.55556,94.0,,2022-01
2022-01-18,,82.0,91.0,,2022-01
2022-01-19,,81.83333,93.5,72.83333,2022-01
2022-01-20,,86.0,95.0,,2022-01
2022-01-21,,86.4,93.8,,2022-01
2022-01-22,,82.22222,93.33333,66.6,2022-01
2022-01-23,,84.0,94.33333,,2022-01
2022-01-24,,82.77778,95.16667,71.625,2022-01
2022-01-25,,81.5,94.28571,69.71429,2022-01
2022-01-26,,87.33333,95.0,,2022-01
2022-01-27,,82.66667,93.22222,69.16667,2022-01
2022-01-28,,83.0,,,2022-01
2022-01-29,,81.14286,94.0,74.57143,2022-01
2022-01-30,,85.0,,73.28571,2022-01
2022-01-31,,82.0,,,2022-01
2022-02-01,,84.8,,,2022-02
2022-02-02,,87.625,95.5,,2022-02
2022-02-03,,81.16667,96.16667,69.75,2022-02
2022-02-04,,84.0,,,2022-02
2022-02-05,0.0,84.0,95.75,75.0,2022-02
2022-02-06,0.155,84.75,95.0,75.0,2022-02
2022-02-07,0.0,86.75,93.375,78.0,2022-02
2022-02-08,0.08,85.0,93.85714,76.6,2022-02
2022-02-09,0.0,86.8,94.25,,2022-02
2022-02-10,,84.0,,,2022-02
2022-02-11,,86.28571,95.0,77.57143,2022-02
2022-02-12,,84.28571,94.0,78.66667,2022-02
2022-02-13,0.08,82.75,92.8,76.75,2022-02
2022-02-14,,84.0,92.0,,2022-02
2022-02-15,,84.0,,,2022-02
2022-02-16,0.2,84.125,93.33333,76.5,2022-02
2022-02-17,0.0,83.71429,94.85714,78.0,2022-02
2022-02-19,,83.0,,,2022-02
2022-02-20,,83.0,91.0,,2022-02
2022-02-21,,83.42857,93.66667,74.25,2022-02
2022-02-22,,87.0,95.28571,76.0,2022-02
2022-02-23,,86.125,96.0,76.5,2022-02
2022-02-24,,85.25,94.75,77.33333,2022-02
2022-02-25,,85.0,92.66667,78.66667,2022-02
2022-02-26,,85.14286,92.66667,78.83333,2022-02
2022-02-27,,85.25,93.5,77.8,2022-02
2022-02-28,0.56333,83.33333,93.0,73.875,2022-02
2022-03-01,0.3275,83.88889,93.28571,74.66667,2022-03
2022-03-02,0.15,81.75,,73.8,2022-03
2022-03-03,0.395,84.44444,95.16667,74.14286,2022-03
2022-03-04,0.0,81.55556,91.875,75.0,2022-03
2022-03-05,0.12,83.3,91.0,72.85714,2022-03
2022-03-06,0.0,83.28571,92.42857,75.0,2022-03
2022-03-07,0.0,83.5,93.0,72.0,2022-03
2022-03-08,1.025,84.88889,92.375,75.0,2022-03
2022-03-09,0.0,86.3,93.88889,76.16667,2022-03
2022-03-10,0.04667,84.55556,93.5,75.375,2022-03
2022-03-11,0.175,82.75,94.25,76.42857,2022-03
2022-03-12,0.0,82.6,91.0,76.66667,2022-03
2022-03-13,,85.0,92.125,77.0,2022-03
2022-03-14,0.375,81.55556,92.28571,74.44444,2022-03
2022-03-15,0.01,84.66667,,77.0,2022-03
2022-03-16,0.148,84.125,91.75,77.0,2022-03
2022-03-17,0.0,83.0,92.85714,76.8,2022-03
2022-03-18,0.12,85.8,94.33333,74.6,2022-03
2022-03-19,0.0,84.22222,94.0,78.0,2022-03
2022-03-20,0.74,83.25,92.28571,74.16667,2022-03
2022-03-21,0.01,83.125,92.57143,75.42857,2022-03
2022-03-22,0.0,84.625,92.0,77.14286,2022-03
2022-03-23,,86.71429,93.71429,77.0,2022-03
2022-03-24,,84.7,92.8,76.5,2022-03
2022-03-25,,86.57143,95.16667,76.66667,2022-03
2022-03-26,0.335,82.75,91.5,74.0,2022-03
2022-03-27,0.67,84.0,91.5,73.0,2022-03
2022-03-28,0.175,85.6,93.75,76.375,2022-03
2022-03-29,0.0,86.0,95.0,78.25,2022-03
2022-03-30,0.035,85.0,,77.8,2022-03
2022-03-31,0.23667,84.33333,94.0,75.55556,2022-03
2022-04-01,0.0,84.14286,92.57143,,2022-04
2022-04-02,,85.22222,92.0,,2022-04
2022-04-03,0.55,85.75,93.375,75.28571,2022-04
2022-04-04,0.54,83.0,92.16667,75.2,2022-04
2022-04-05,0.17,84.88889,94.85714,76.5,2022-04
2022-04-06,0.0,81.25,,75.5,2022-04
2022-04-07,0.702,84.75,93.0,72.5,2022-04
2022-04-08,0.0,80.875,86.42857,75.0,2022-04
2022-04-09,0.22,83.66667,93.0,72.6,2022-04
2022-04-10,0.0,84.22222,92.71429,75.55556,2022-04
2022-04-11,,86.22222,93.55556,76.57143,2022-04
2022-04-12,1.42,82.0,90.14286,75.0,2022-04
2022-04-13,0.968,81.5,88.875,73.16667,2022-04
2022-04-14,0.0,82.375,90.375,75.28571,2022-04
2022-04-15,0.5725,81.88889,91.11111,72.5,2022-04
2022-04-16,0.02,80.25,87.5,78.0,2022-04
2022-04-17,0.735,83.4,91.7,73.66667,2022-04
2022-04-18,0.335,78.875,85.33333,73.16667,2022-04
2022-04-19,0.126,83.6,91.4,72.77778,2022-04
2022-04-20,0.0,83.375,94.0,75.625,2022-04
2022-04-21,1.335,79.28571,85.33333,74.33333,2022-04
2022-04-22,0.12,81.33333,90.77778,73.0,2022-04
2022-04-23,0.0,85.0,92.14286,75.16667,2022-04
2022-04-24,,82.42857,90.42857,79.0,2022-04
2022-04-25,0.08,82.75,91.83333,73.0,2022-04
2022-04-26,0.0,82.83333,91.0,76.4,2022-04
2022-04-27,0.55,84.5,90.875,76.42857,2022-04
2022-04-28,0.6975,80.66667,87.8,73.83333,2022-04
2022-04-29,0.12833,82.4,91.66667,72.66667,2022-04
2022-04-30,0.0,83.16667,89.16667,,2022-04
2022-05-01,0.33667,82.7,91.5,75.66667,2022-05
2022-05-02,0.0,83.9,91.1,75.5,2022-05
2022-05-03,0.08,83.66667,91.4,77.0,2022-05
2022-05-04,1.24667,82.14286,91.28571,75.0,2022-05
2022-05-05,0.9375,80.2,89.875,71.66667,2022-05
2022-05-06,0.0,78.4,87.75,75.5,2022-05
2022-05-07,1.13333,80.66667,88.875,72.25,2022-05
