year_month,year,month,precipitation_mean,precipitation_sum,precipitation_count,max_temp_mean,max_temp_max,min_temp_mean,min_temp_min,avg_temp_mean,avg_temp_std,price_usd_per_tonne_mean,price_usd_per_tonne_std,Buying_mean,Buying_std,Selling_mean,Selling_std,Mid Rate_mean,Mid Rate_std
1997-04,1997,4,0.3963796551724138,11.49501,29,89.45804586206897,95.0,73.80238107142857,70.66667,81.83381,1.8934419206794308,1571.0095454545453,35.122887460928816,1906.0866666666666,16.028641655902565,1936.4666666666667,16.89743570289097,1921.2766666666666,16.4308903694637
1997-05,1997,5,0.24097200000000002,7.22916,30,89.18225806451613,94.5,73.42555566666667,70.4,80.88594483870968,1.8153763687435416,1568.2957142857142,29.76098596677014,1983.141904761905,17.014388504747405,2011.8052380952383,15.69368395853807,1997.4735714285714,16.350356964211514
1997-06,1997,6,0.3699248275862069,10.72782,29,85.44460266666667,92.0,73.04252896551723,69.4,78.79880966666666,1.4993119111583317,1688.3347619047618,104.53348279948621,2055.969,28.550587218590085,2086.168,30.5027892771169,2071.0685000000003,29.52446590719749
1997-07,1997,7,0.04856666666666667,1.457,30,83.187143,90.0,71.2184329032258,67.0,77.10487774193548,1.5895465845615826,1677.2665217391302,52.92932333943046,2129.9513636363636,16.112050886409023,2161.566363636364,15.509049753045039,2145.7588636363635,15.80857941660143
1997-08,1997,8,0.10082450000000001,2.01649,20,83.20069458333333,88.0,71.3486664,69.0,77.1892007142857,1.4775378663918217,1652.1214285714286,75.93452648734393,2165.6990476190476,4.929684477491258,2196.3238095238094,5.044067283641836,2181.0114285714285,4.979989242673412
1997-09,1997,9,0.22380769230769226,5.818999999999999,26,86.49404733333334,90.0,72.98128068965516,71.33333,78.99130933333332,1.4238604881773564,1769.745,22.576305478257932,2182.9636363636364,8.708005372975013,2214.5486363636364,10.434299344654399,2198.7561363636364,9.562617684531688
1997-10,1997,10,0.13576375,3.25833,24,88.02067684210526,89.75,73.58333285714286,71.25,80.59380966666666,2.1528160417197966,1741.3843478260867,40.87495219080744,2208.6891304347823,3.7062464631822034,2247.1647826086955,4.217245837106424,2227.926956521739,3.9027731222143336
1997-11,1997,11,0.15866615384615385,2.06266,13,89.48027214285715,93.0,74.62063533333334,70.4,81.9740948,2.1887344116656404,1694.7575000000002,19.74472744410784,2216.9305,2.0324977503710593,2252.6415,2.2853314282272326,2234.786,2.126519023638117
1997-12,1997,12,0.12928571428571428,0.905,7,88.815625,91.0,74.03636363636363,68.4,81.91666727272728,2.066839316905521,1737.2404761904763,52.358167221188125,2226.787,3.1202312667328638,2260.5935,2.611316012241324,2243.69025,2.8475240745716133
1998-01,1998,1,0.0,0.0,3,92.183333,94.0,74.51515181818182,67.66667,82.00087736842106,1.9907227088445374,1668.1470000000002,26.559238674091727,2149.401904761905,492.6930326138077,2177.497619047619,499.0779218910085,2163.449761904762,495.8835906830254
1998-02,1998,2,0.049333,0.49333,10,94.54561421052631,100.0,77.52941176470588,72.66667,85.44567888888889,2.0118430654756745,1640.8349999999998,31.706943702403276,2279.4674999999997,2.826122273586758,2303.924,3.9217898706421503,2291.69575,3.358185708086783
1998-03,1998,3,0.27555555555555555,2.48,9,95.31444466666667,98.8,78.66666666666667,75.0,86.64583357142858,1.7570588822343496,1719.2122727272726,24.33504174012266,2290.8223809523806,1.6706941813567484,2316.753333333333,2.0734520330436204,2303.787857142857,1.8411420174911102
1998-04,1998,4,0.23906249999999998,5.7375,24,93.56481481481481,97.0,78.2913336,75.0,85.49444433333333,1.7111776616657985,1726.4952380952382,44.02147846438679,1980.7727272727273,805.6013773702099,2005.0422727272728,815.4720677294654,1992.9074999999998,810.5366913608921
1998-05,1998,5,0.265625,6.375,24,90.53571464285714,94.0,75.87756423076922,72.0,82.92089161290322,2.6760792988027533,1794.4185000000002,21.456088149618797,2184.2438095238094,500.47318040506616,2211.6880952380952,506.76154005231155,2197.9659523809523,503.6173379005608
1998-06,1998,6,0.2799042857142857,5.87799,21,87.11811565217391,91.33333,74.41419777777777,70.66667,80.33994703703704,1.5259536196243753,1721.8936363636365,25.45961349825484,2194.7445454545455,490.2397092941689,2224.0068181818183,496.7571477989964,2209.375681818182,493.49434775866587
